,Filename,Eint_H2O,original_SMILES,CanonSMILES,Class_label,tail_atom_ids_r1,tail_atom_ids_r2
1582,C-N-NC_O,-0.372197,C(N)NC=O,NCNC=O,5,"(0, 1)","(2,)"
1583,CNNCOC1_CC_C-C_C1-O,-0.049534,CNNCOC1=CC=C(C=C1)O,CNNCOc1ccc(O)cc1,5,"(0, 1)","(2,)"
1586,C-_NN-NC_O,-0.373302,C(=NN)NC=O,NN=CNC=O,5,"(0, 1)","(2,)"
1587,C-N-NNCO,-0.3653,C(N)NNCO,NCNNCO,5,"(0, 1)","(2,)"
1589,C-_NN-NO,-0.245018,C(=NN)NO,NN=CNO,5,"(0, 1)","(2,)"
1590,C-N-NNO,-0.307057,C(N)NNO,NCNNO,5,"(0, 1)","(2,)"
1591,C-NNN-O,-0.316443,C(NNN)O,NNNCO,5,"(0, 1)","(2,)"
1592,C-N-NO,-0.302162,C(N)NO,NCNO,5,"(0, 1)","(2,)"
1593,C-NN-O,-0.30144,C(NN)O,NNCO,5,"(0, 1)","(2,)"
1594,C-NN-OC_O,-0.253377,C(NN)OC=O,NNCOC=O,5,"(0, 1)","(2,)"
1595,C-_NNO-C-_O-O,-0.364078,C(=NNO)C(=O)O,O=C(O)C=NNO,5,"(0, 1)","(2, 3)"
1597,CNOC1_CC_C-C_C1-CO,-0.067964,CNOC1=CC=C(C=C1)CO,CNOc1ccc(CO)cc1,5,"(0, 1)","(2,)"
1598,CNOC1_CC_C-C_C1-O,-0.074874,CNOC1=CC=C(C=C1)O,CNOc1ccc(O)cc1,5,"(0, 1)","(2,)"
1599,CNOCC1_CC_C-C_C1-O,-0.049234,CNOCC1=CC=C(C=C1)O,CNOCc1ccc(O)cc1,5,"(0, 1)","(2,)"
1600,CNOCCCO,-0.086958,CNOCCCO,CNOCCCO,5,"(0, 1)","(2,)"
1601,CNOCCO,-0.028878,CNOCCO,CNOCCO,5,"(0, 1)","(2,)"
1602,CNOCC_O,-0.061291,CNOCC=O,CNOCC=O,5,"(0, 1)","(2,)"
1603,C-_NO-C_NO,-0.135831,C(=NO)C=NO,ON=CC=NO,5,"(4, 5)","(3,)"
1604,CNOCO,-0.055742,CNOCO,CNOCO,5,"(0, 1)","(2,)"
1605,C-_NO-C_O,-0.388706,C(=NO)C=O,O=CC=NO,5,"(0, 1)","(2,)"
1606,C-N-OCO,-0.294835,C(N)OCO,NCOCO,5,"(0, 1)","(2,)"
1607,C-N-OC_O,-0.261951,C(N)OC=O,NCOC=O,5,"(0, 1)","(2,)"
1608,CNOC_O,-0.097597,CNOC=O,CNOC=O,5,"(0, 1)","(2,)"
1609,C-_NO-NC-_O-O,-0.390374,C(=NO)NC(=O)O,O=C(O)NC=NO,5,"(0, 1)","(2, 3)"
1611,C-NO-NO,-0.168963,C(NO)NO,ONCNO,5,"(3, 4)","(2,)"
1612,COC1_CC_C-C_C1-CCCO,-0.077964,COC1=CC=C(C=C1)CCCO,COc1ccc(CCCO)cc1,5,"(0, 1)","(2, 3, 4, 5, 10, 11)"
1613,COC1_CC_C-C_C1-C_CCO,-0.073334,COC1=CC=C(C=C1)C=CCO,COc1ccc(C=CCO)cc1,5,"(0, 1)","(2, 3, 4, 5, 10, 11)"
1614,COC1_CC_C-C_C1-C_CC_O,-0.106054,COC1=CC=C(C=C1)C=CC=O,COc1ccc(C=CC=O)cc1,5,"(0, 1)","(2, 3, 4, 5, 10, 11)"
1615,COC1_CC_C-C_C1-CCO,-0.064244,COC1=CC=C(C=C1)CCO,COc1ccc(CCO)cc1,5,"(0, 1)","(2, 3, 4, 5, 9, 10)"
1616,COC1_CC_C-C_C1-C_CO,-0.064444,COC1=CC=C(C=C1)C=CO,COc1ccc(C=CO)cc1,5,"(0, 1)","(2, 3, 4, 5, 9, 10)"
1617,COC1_CC_C-C_C1-CC_O,-0.061454,COC1=CC=C(C=C1)CC=O,COc1ccc(CC=O)cc1,5,"(0, 1)","(2, 3, 4, 5, 9, 10)"
1618,COC1_CC_C-C_C1-CNO,-0.109774,COC1=CC=C(C=C1)CNO,COc1ccc(CNO)cc1,5,"(0, 1)","(2, 3, 4, 5, 9, 10)"
1619,COC1_CC_C-C_C1-C_NO,-0.088904,COC1=CC=C(C=C1)C=NO,COc1ccc(C=NO)cc1,5,"(0, 1)","(2, 3, 4, 5, 9, 10)"
1620,COC1_CC_C-C_C1-CO,-0.076094,COC1=CC=C(C=C1)CO,COc1ccc(CO)cc1,5,"(0, 1)","(2, 3, 4, 5, 8, 9)"
1621,COC1_CC_C-C_C1-C_O,-0.092804,COC1=CC=C(C=C1)C=O,COc1ccc(C=O)cc1,5,"(0, 1)","(2, 3, 4, 5, 8, 9)"
1622,COC1_CC_C-C_C1-NCCO,-0.054754,COC1=CC=C(C=C1)NCCO,COc1ccc(NCCO)cc1,5,"(0, 1)","(2, 3, 4, 5, 10, 11)"
1623,COC1_CC_C-C_C1-NCC_O,-0.067854,COC1=CC=C(C=C1)NCC=O,COc1ccc(NCC=O)cc1,5,"(0, 1)","(2, 3, 4, 5, 10, 11)"
1624,COC1_CC_C-C_C1-NCO,-0.055984,COC1=CC=C(C=C1)NCO,COc1ccc(NCO)cc1,5,"(0, 1)","(2, 3, 4, 5, 9, 10)"
1625,COC1_CC_C-C_C1-NC_O,-0.091334,COC1=CC=C(C=C1)NC=O,COc1ccc(NC=O)cc1,5,"(0, 1)","(2, 3, 4, 5, 9, 10)"
1626,COC1_CC_C-C_C1-NO,-0.007934,COC1=CC=C(C=C1)NO,COc1ccc(NO)cc1,5,"(0, 1)","(2, 3, 4, 5, 8, 9)"
1627,COC1_CC_C-C_C1-O,-0.057344,COC1=CC=C(C=C1)O,COc1ccc(O)cc1,5,"(0, 1)","(2, 3, 4, 5, 7, 8)"
1628,COC1_CC_C-C_C1-OCO,-0.073354,COC1=CC=C(C=C1)OCO,COc1ccc(OCO)cc1,5,"(0, 1)","(2, 3, 4, 5, 9, 10)"
1629,COCC1_CC_C-C_C1-C_NO,-0.055534,COCC1=CC=C(C=C1)C=NO,COCc1ccc(C=NO)cc1,5,"(0, 1)","(2,)"
1630,COCC1_CC_C-C_C1-CO,-0.021694,COCC1=CC=C(C=C1)CO,COCc1ccc(CO)cc1,5,"(0, 1)","(2,)"
1631,COCC1_CC_C-C_C1-C_O,-0.057834,COCC1=CC=C(C=C1)C=O,COCc1ccc(C=O)cc1,5,"(0, 1)","(2,)"
1633,COCC1_CC_C-C_C1-O,-0.030434,COCC1=CC=C(C=C1)O,COCc1ccc(O)cc1,5,"(0, 1)","(2,)"
1634,COC_CC1_CC_C-C_C1-C_O,-0.099174,COC=CC1=CC=C(C=C1)C=O,COC=Cc1ccc(C=O)cc1,5,"(0, 1)","(2,)"
1635,COC_CC1_CC_C-C_C1-O,-0.072834,COC=CC1=CC=C(C=C1)O,COC=Cc1ccc(O)cc1,5,"(0, 1)","(2,)"
1636,COCC_CC1_CC_C-C_C1-O,-0.029744,COCC=CC1=CC=C(C=C1)O,COCC=Cc1ccc(O)cc1,5,"(0, 1)","(2,)"
1637,COCCCC1_CC_C-C_C1-O,-0.060194,COCCCC1=CC=C(C=C1)O,COCCCc1ccc(O)cc1,5,"(0, 1)","(2,)"
1638,COCCCCO,-0.027014,COCCCCO,COCCCCO,5,"(0, 1)","(2,)"
1639,COCCCC_O,-0.024634,COCCCC=O,COCCCC=O,5,"(0, 1)","(2,)"
1640,COCCCNO,-0.039087,COCCCNO,COCCCNO,5,"(0, 1)","(2,)"
1641,COCCCO,-0.032924,COCCCO,COCCCO,5,"(0, 1)","(2,)"
1643,COC_CC_O,-0.118036,COC=CC=O,COC=CC=O,5,"(0, 1)","(2,)"
1645,COCCNC1_CC_C-C_C1-O,-0.067444,COCCNC1=CC=C(C=C1)O,COCCNc1ccc(O)cc1,5,"(0, 1)","(2,)"
1646,COCCNCO,-0.057202,COCCNCO,COCCNCO,5,"(0, 1)","(2,)"
1647,COCC_NC_O,-0.067392,COCC=NC=O,COCC=NC=O,5,"(0, 1)","(2,)"
1648,COCCNO,-0.008085,COCCNO,COCCNO,5,"(0, 1)","(2,)"
1649,COCC_NO,-0.124577,COCC=NO,COCC=NO,5,"(0, 1)","(2,)"
1650,COCCO,-0.021275,COCCO,COCCO,5,"(0, 1)","(2,)"
1651,COC_CO,-0.050505,COC=CO,COC=CO,5,"(0, 1)","(2,)"
1652,COCCOC1_CC_C-C_C1-O,-0.055704,COCCOC1=CC=C(C=C1)O,COCCOc1ccc(O)cc1,5,"(0, 1)","(2,)"
1653,COCCOCO,-0.048234,COCCOCO,COCCOCO,5,"(0, 1)","(2,)"
1655,COCCOO,-0.014981,COCCOO,COCCOO,5,"(0, 1)","(2,)"
1656,COCNC1_CC_C-C_C1-O,-0.104004,COCNC1=CC=C(C=C1)O,COCNc1ccc(O)cc1,5,"(0, 1)","(2,)"
1657,COCNCCO,-0.058859,COCNCCO,COCNCCO,5,"(0, 1)","(2,)"
1658,COC_NCC_O,-0.058367,COC=NCC=O,COC=NCC=O,5,"(0, 1)","(2,)"
1661,COC_NC_O,-0.12362,COC=NC=O,COC=NC=O,5,"(0, 1)","(2,)"
1663,COCNO,-0.016868,COCNO,COCNO,5,"(0, 1)","(2,)"
1664,COC_NO,-0.079955,COC=NO,COC=NO,5,"(0, 1)","(2,)"
1665,C-_O-C_O,-0.191371,C(=O)C=O,O=CC=O,5,"(0, 1)","(2,)"
1666,COCOC1_CC_C-C_C1-CO,-0.004214,COCOC1=CC=C(C=C1)CO,COCOc1ccc(CO)cc1,5,"(0, 1)","(2,)"
1667,COCOC1_CC_C-C_C1-C_O,-0.083464,COCOC1=CC=C(C=C1)C=O,COCOc1ccc(C=O)cc1,5,"(0, 1)","(2,)"
1668,COCOC1_CC_C-C_C1-O,-0.064494,COCOC1=CC=C(C=C1)O,COCOc1ccc(O)cc1,5,"(0, 1)","(2,)"
1669,COCOOCO,-0.026273,COCOOCO,COCOOCO,5,"(0, 1)","(2,)"
1670,CONC1_CC_C-C_C1-C_O,-0.111804,CONC1=CC=C(C=C1)C=O,CONc1ccc(C=O)cc1,5,"(0, 1)","(2,)"
1671,CONC1_CC_C-C_C1-NC_O,-0.121674,CONC1=CC=C(C=C1)NC=O,CONc1ccc(NC=O)cc1,5,"(0, 1)","(2,)"
1672,CONC1_CC_C-C_C1-O,-0.062514,CONC1=CC=C(C=C1)O,CONc1ccc(O)cc1,5,"(0, 1)","(2,)"
1673,CONC_CCO,-0.019969,CONC=CCO,CONC=CCO,5,"(0, 1)","(2,)"
1674,CONC_CC_O,-0.105835,CONC=CC=O,CONC=CC=O,5,"(0, 1)","(2,)"
1675,CON_CC_O,-0.096905,CON=CC=O,CON=CC=O,5,"(0, 1)","(2,)"
1676,CONCC_O,-0.071195,CONCC=O,CONCC=O,5,"(0, 1)","(2,)"
1677,CONCNC_O,-0.066202,CONCNC=O,CONCNC=O,5,"(0, 1)","(2,)"
1678,C-_O-NC_O,-0.262989,C(=O)NC=O,O=CNC=O,5,"(0, 1)","(2,)"
1679,CONC_O,-0.083707,CONC=O,CONC=O,5,"(0, 1)","(2,)"
1680,C-_O-NC-_O-O,-0.429141,C(=O)NC(=O)O,O=CNC(=O)O,5,"(3, 4)","(2, 5)"
1681,CONNC_O,-0.058599,CONNC=O,CONNC=O,5,"(0, 1)","(2,)"
1682,CONNO,-0.033504,CONNO,CONNO,5,"(0, 1)","(2,)"
1683,COOC1_CC_C-C_C1-C_O,-0.085934,COOC1=CC=C(C=C1)C=O,COOc1ccc(C=O)cc1,5,"(0, 1)","(2,)"
1684,COOC1_CC_C-C_C1-O,-0.069414,COOC1=CC=C(C=C1)O,COOc1ccc(O)cc1,5,"(0, 1)","(2,)"
1685,COOCC1_CC_C-C_C1-C_O,-0.012594,COOCC1=CC=C(C=C1)C=O,COOCc1ccc(C=O)cc1,5,"(0, 1)","(2,)"
1686,COOCC1_CC_C-C_C1-O,-0.044474,COOCC1=CC=C(C=C1)O,COOCc1ccc(O)cc1,5,"(0, 1)","(2,)"
1687,COOCCCO,-0.016192,COOCCCO,COOCCCO,5,"(0, 1)","(2,)"
1688,C-O-OC_CC-_O-O,-0.329414,C(O)OC=CC(=O)O,O=C(O)C=COCO,5,"(0, 1)","(2, 3)"
1689,C-O-OC_O,-0.377922,C(O)OC=O,O=COCO,5,"(0, 1)","(2,)"
1690,C-O-ONC_O,-0.329533,C(O)ONC=O,O=CNOCO,5,"(0, 1)","(2,)"
1691,C-_O-ONO,-0.377375,C(=O)ONO,O=CONO,5,"(0, 1)","(2,)"
1692,C-O-OOC_O,-0.198058,C(O)OOC=O,O=COOCO,5,"(0, 1)","(2,)"
1693,C1_CC_C2C-_C1-C_CN2,-0.059984,C1=CC=C2C(=C1)C=CN2,c1ccc2[nH]ccc2c1,1,"(0, 1, 2, 3, 4, 5, 6, 7, 8)",()
1694,C1_CC-_CC_C1CC-SiH3--N,-0.206384,C1=CC(=CC=C1CC[SiH3])N,Nc1ccc(CC[SiH3])cc1,6,"(0, 1, 2, 3, 4, 8, 9)","(5,)"
1695,C1_CC-_CC_C1CN--SiH3-,-0.393084,C1=CC(=CC=C1CN)[SiH3],NCc1ccc([SiH3])cc1,6,"(0, 1)","(2, 3, 4, 5, 7, 8)"
1697,C1_CC_C-C_C1-P,-0.065684,C1=CC=C(C=C1)P,Pc1ccccc1,3,"(0, 1, 2, 3, 4, 5, 6)",()
1698,C1_CC_C-C_C1-PC2_CC_CC_C2,-0.081484,C1=CC=C(C=C1)PC2=CC=CC=C2,c1ccc(Pc2ccccc2)cc1,3,"(0, 1, 2, 3, 4, 11, 12)","(5, 6, 7, 8, 9, 10)"
1699,C1_CC_C-C_C1-P-Cl-Cl,-0.078884,C1=CC=C(C=C1)P(Cl)Cl,ClP(Cl)c1ccccc1,3,"(0, 1)","(2, 3, 4, 5, 6, 7, 8)"
1700,C1_CC_C-C_C1-S,-0.054984,C1=CC=C(C=C1)S,Sc1ccccc1,4,"(0, 1, 2, 3, 4, 5, 6)",()
1701,C1_CC_C-C_C1--Si--C2_CC_CC_C2--O-O,-0.251534,C1=CC=C(C=C1)[Si](C2=CC=CC=C2)(O)O,O[Si](O)(c1ccccc1)c1ccccc1,6,"(0, 1)","(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14)"
1702,C1_CC_C-C_C1--SiH3-,-0.066484,C1=CC=C(C=C1)[SiH3],[SiH3]c1ccccc1,6,"(0, 1, 2, 3, 4, 5, 6)",()
1703,C1_CC-_CC_C1S-S,-0.130584,C1=CC(=CC=C1S)S,Sc1ccc(S)cc1,4,"(0, 1, 2, 3, 4, 6, 7)","(5,)"
1704,C1_CNC_C1,-0.064384,C1=CNC=C1,c1cc[nH]c1,1,"(0, 1, 2, 3, 4)",()
1706,CC1_CC_C-C_C1-CCC-SiH3-,-0.039384,CC1=CC=C(C=C1)CCC[SiH3],Cc1ccc(CCC[SiH3])cc1,6,"(0, 1, 2, 3, 4, 9, 10)","(5,)"
1707,CC1_CC_C-C_C1-C_C-SiH3-,-0.028584,CC1=CC=C(C=C1)C=C[SiH3],Cc1ccc(C=C[SiH3])cc1,6,"(0, 1, 2, 3, 4, 8, 9)","(5,)"
1708,CC1_CC_C-C_C1-CC-SiH3-,-0.031684,CC1=CC=C(C=C1)CC[SiH3],Cc1ccc(CC[SiH3])cc1,6,"(0, 1, 2, 3, 4, 8, 9)","(5,)"
1709,CC1_CC_C-C_C1-C-SiH2-O,-0.021384,CC1=CC=C(C=C1)C[SiH2]O,Cc1ccc(C[SiH2]O)cc1,6,"(0, 1, 2, 3, 4, 8, 9)","(5,)"
1710,CC1_CC_C-C_C1-C-SiH3-,-0.030784,CC1=CC=C(C=C1)C[SiH3],Cc1ccc(C[SiH3])cc1,6,"(0, 1, 2, 3, 4, 7, 8)","(5,)"
1712,CCC1_CC_C-C_C1--SiH2-O,-0.044284,CCC1=CC=C(C=C1)[SiH2]O,CCc1ccc([SiH2]O)cc1,6,"(0, 1)","(2, 3, 4, 5, 8, 9)"
1713,CCC1_CC_C-C_C1--SiH3-,-0.035884,CCC1=CC=C(C=C1)[SiH3],CCc1ccc([SiH3])cc1,6,"(0, 1)","(2, 3, 4, 5, 7, 8)"
1714,CC_CC1_CC_C-C_C1--SiH3-,-0.020684,CC=CC1=CC=C(C=C1)[SiH3],CC=Cc1ccc([SiH3])cc1,6,"(0, 1)","(2,)"
1715,CCCC1_CC_C-C_C1--SiH3-,-0.022384,CCCC1=CC=C(C=C1)[SiH3],CCCc1ccc([SiH3])cc1,6,"(0, 1)","(2,)"
1716,CCCC1_CC_C-C_C1--SiH--O-O,-0.022284,CCCC1=CC=C(C=C1)[SiH](O)O,CCCc1ccc([SiH](O)O)cc1,6,"(0, 1)","(2,)"
1717,CCCCC1_CC_C-C_C1--SiH3-,-0.079484,CCCCC1=CC=C(C=C1)[SiH3],CCCCc1ccc([SiH3])cc1,6,"(0, 1)","(2,)"
1718,CCCCCCCCCCCCCCCCCC-Si--Cl--Cl-Cl,-0.058684,CCCCCCCCCCCCCCCCCC[Si](Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCC[Si](Cl)(Cl)Cl,6,"(0, 1)","(2,)"
1719,CCCCCCCC-SiH3-,-0.031484,CCCCCCCC[SiH3],CCCCCCCC[SiH3],6,"(0, 1)","(2,)"
1721,CCCCCC-SiH3-,-0.044984,CCCCCC[SiH3],CCCCCC[SiH3],6,"(0, 1)","(2,)"
1722,CCCCCS,-0.035984,CCCCCS,CCCCCS,4,"(0, 1)","(2,)"
1724,CC_CC_C-SiH3-,-0.022084,CC=CC=C[SiH3],CC=CC=C[SiH3],6,"(0, 1)","(2,)"
1726,CCCC_C-SiH3-,-0.031984,CCCC=C[SiH3],CCCC=C[SiH3],6,"(0, 1)","(2,)"
1727,CCCCC-SiH3-,-0.038184,CCCCC[SiH3],CCCCC[SiH3],6,"(0, 1)","(2,)"
1728,CCC_CC-SiH--O-O,-0.023654,CCC=CC[SiH](O)O,CCC=CC[SiH](O)O,6,"(0, 1)","(2,)"
1729,CCCC_C-SiH--O-O,-0.042184,CCCC=C[SiH](O)O,CCCC=C[SiH](O)O,6,"(0, 1)","(2,)"
1730,CCCCC-SiH--O-O,-0.040484,CCCCC[SiH](O)O,CCCCC[SiH](O)O,6,"(0, 1)","(2,)"
1732,CCC_C-SiH3-,-0.033284,CCC=C[SiH3],CCC=C[SiH3],6,"(0, 1)","(2,)"
1733,CCCC-SiH3-,-0.039684,CCCC[SiH3],CCCC[SiH3],6,"(0, 1)","(2,)"
1735,CCC_C-SiH--O-O,-0.129384,CCC=C[SiH](O)O,CCC=C[SiH](O)O,6,"(0, 1)","(2,)"
1736,CCCC-SiH--O-O,-0.039584,CCCC[SiH](O)O,CCCC[SiH](O)O,6,"(0, 1)","(2,)"
1737,C-CCS-CCS,-0.112884,C(CCS)CCS,SCCCCCS,4,"(0, 1)","(2,)"
1738,CCC-SiH2-O,-0.036484,CCC[SiH2]O,CCC[SiH2]O,6,"(0, 1)","(2,)"
1739,CC_C-SiH3-,-0.029884,CC=C[SiH3],CC=C[SiH3],6,"(0, 1)","(2,)"
1740,CCC-SiH3-,-0.037484,CCC[SiH3],CCC[SiH3],6,"(0, 1)","(2,)"
1741,C-CC-SiH3--CN,-0.286384,C(CC[SiH3])CN,NCCCC[SiH3],6,"(0, 1)","(2,)"
1742,C-C_C-SiH3--N,-0.409184,C(C=C[SiH3])N,NCC=C[SiH3],6,"(0, 1)","(2,)"
1743,CC_C-SiH--O-O,-0.132384,CC=C[SiH](O)O,CC=C[SiH](O)O,6,"(0, 1)","(2,)"
1744,CCC-SiH--O-O,-0.042084,CCC[SiH](O)O,CCC[SiH](O)O,6,"(0, 1)","(2,)"
1745,C-CC-SiH--O-O-CN,-0.301684,C(CC[SiH](O)O)CN,NCCCC[SiH](O)O,6,"(0, 1)","(2,)"
1746,C-CN-C_C-SiH3-,-0.279184,C(CN)C=C[SiH3],NCCC=C[SiH3],6,"(0, 1)","(2,)"
1747,C-CN-C-SiH3-,-0.304084,C(CN)C[SiH3],NCCC[SiH3],6,"(0, 1)","(2,)"
1748,C-CN-C-SiH--O-O,-0.342984,C(CN)C[SiH](O)O,NCCC[SiH](O)O,6,"(0, 1)","(2,)"
1749,CC-_O-S,-0.063384,CC(=O)S,CC(=O)S,4,"(0, 1)","(2, 3)"
1750,C-C-Si--Cl--Cl-Cl-C-C-C-C-C-C-F--F-F--F-F--F-F--F-F--F-F--F-F,-0.047184,C(C[Si](Cl)(Cl)Cl)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](Cl)(Cl)Cl,6,"(0, 1)","(2, 3, 4)"
1751,C-_C-SiH3--N,-0.161184,C(=C[SiH3])N,NC=C[SiH3],6,"(0, 1)","(2,)"
1752,C-C-SiH--O-O-N,-0.280584,C(C[SiH](O)O)N,NCC[SiH](O)O,6,"(0, 1)","(2,)"
1753,C-Si--C--C1_CC_C-C_C1--Si--C--C-O-O,-0.228484,C[Si](C)(C1=CC=C(C=C1)[Si](C)(C)O)O,C[Si](C)(O)c1ccc([Si](C)(C)O)cc1,6,"(8, 9)","(4, 5, 6, 7, 10, 11, 12, 13)"
1754,C-Si--C--C-O,-0.076884,C[Si](C)(C)O,C[Si](C)(C)O,6,"(0, 1)","(2, 3, 4)"
1755,C-SiH--C-C,-0.064984,C[SiH](C)C,C[SiH](C)C,6,"(0, 1)","(2, 3)"
